ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-01-12,291.93645584275316,281.431881513042,287.5575792859693,291.93645584275316,291.93645584275316,-7.3509172630701745,-7.3509172630701745,-7.3509172630701745,-0.13119102764878257,-0.13119102764878257,-0.13119102764878257,-7.219726235421392,-7.219726235421392,-7.219726235421392,0.0,0.0,0.0,284.585538579683
2016-01-13,291.92179679892877,281.9341288287093,287.44503573243196,291.92179679892877,291.92179679892877,-7.294348832851907,-7.294348832851907,-7.294348832851907,-0.14714591089242718,-0.14714591089242718,-0.14714591089242718,-7.147202921959479,-7.147202921959479,-7.147202921959479,0.0,0.0,0.0,284.6274479660769
2016-01-14,291.9071377551044,281.9285032252906,287.7275657396544,291.9071377551044,291.9071377551044,-7.115578724295056,-7.115578724295056,-7.115578724295056,-0.03977502371563636,-0.03977502371563636,-0.03977502371563636,-7.075803700579421,-7.075803700579421,-7.075803700579421,0.0,0.0,0.0,284.7915590308093
2016-01-15,291.89247871128,281.99048854890077,287.90819264454467,291.89247871128,291.89247871128,-6.935229223230564,-6.935229223230564,-6.935229223230564,0.07190578096096992,0.07190578096096992,0.07190578096096992,-7.007135004191534,-7.007135004191534,-7.007135004191534,0.0,0.0,0.0,284.9572494880494
2016-01-16,291.87781966745564,282.0865278026129,288.0208178724347,291.87781966745564,291.87781966745564,-6.852328578768938,-6.852328578768938,-6.852328578768938,0.09040240619857072,0.09040240619857072,0.09040240619857072,-6.9427309849675085,-6.9427309849675085,-6.9427309849675085,0.0,0.0,0.0,285.0254910886867
2016-01-17,291.86316062363125,282.19002997225545,288.11146649811513,291.86316062363125,291.86316062363125,-6.757396525100931,-6.757396525100931,-6.757396525100931,0.12661403692307077,0.12661403692307077,0.12661403692307077,-6.884010562024002,-6.884010562024002,-6.884010562024002,0.0,0.0,0.0,285.1057640985303
2016-01-18,291.84850157980685,282.2023115883799,287.910909740265,291.84850157980685,291.84850157980685,-6.8030472919589995,-6.8030472919589995,-6.8030472919589995,0.029189738173768177,0.029189738173768177,0.029189738173768177,-6.8322370301327675,-6.8322370301327675,-6.8322370301327675,0.0,0.0,0.0,285.04545428784786
2016-01-19,291.83384253598246,282.1211203204294,287.6018827912424,291.83384253598246,291.83384253598246,-6.919672439683627,-6.919672439683627,-6.919672439683627,-0.13119102764839222,-0.13119102764839222,-0.13119102764839222,-6.788481412035234,-6.788481412035234,-6.788481412035234,0.0,0.0,0.0,284.91417009629885
2016-01-20,291.81918349215806,281.92161324208877,287.9208029418595,291.81918349215806,291.81918349215806,-6.900736552903848,-6.900736552903848,-6.900736552903848,-0.1471459108925111,-0.1471459108925111,-0.1471459108925111,-6.753590642011337,-6.753590642011337,-6.753590642011337,0.0,0.0,0.0,284.91844693925424
2016-01-21,291.8045244483337,282.14060341807067,288.1655103235311,291.8045244483337,291.8045244483337,-6.767936564906725,-6.767936564906725,-6.767936564906725,-0.03977502371551278,-0.03977502371551278,-0.03977502371551278,-6.728161541191212,-6.728161541191212,-6.728161541191212,0.0,0.0,0.0,285.036587883427
2016-01-22,291.7898654045093,281.9799509822774,288.08013275770276,291.7898654045093,291.7898654045093,-6.640615608201262,-6.640615608201262,-6.640615608201262,0.07190578096100896,0.07190578096100896,0.07190578096100896,-6.712521389162271,-6.712521389162271,-6.712521389162271,0.0,0.0,0.0,285.1492497963081
2016-01-23,291.77520636068493,282.34738755348496,287.9291505531233,291.77520636068493,291.77520636068493,-6.616313309797218,-6.616313309797218,-6.616313309797218,0.09040240619857344,0.09040240619857344,0.09040240619857344,-6.706715715995791,-6.706715715995791,-6.706715715995791,0.0,0.0,0.0,285.15889305088774
2016-01-24,291.76054731686054,282.08807191753806,288.1423553719958,291.76054731686054,291.76054731686054,-6.583889702002198,-6.583889702002198,-6.583889702002198,0.12661403692304496,0.12661403692304496,0.12661403692304496,-6.710503738925244,-6.710503738925244,-6.710503738925244,0.0,0.0,0.0,285.17665761485836
2016-01-25,291.74588827303614,282.252471961254,287.8093556843641,291.74588827303614,291.74588827303614,-6.694171916010319,-6.694171916010319,-6.694171916010319,0.02918973817405728,0.02918973817405728,0.02918973817405728,-6.723361654184377,-6.723361654184377,-6.723361654184377,0.0,0.0,0.0,285.05171635702584
2016-01-26,291.73122922921175,282.0476344835206,287.6036625705348,291.73122922921175,291.73122922921175,-6.8756848006699425,-6.8756848006699425,-6.8756848006699425,-0.1311910276484994,-0.1311910276484994,-0.1311910276484994,-6.744493773021443,-6.744493773021443,-6.744493773021443,0.0,0.0,0.0,284.8555444285418
2016-01-27,291.71657018538735,281.8156071871096,287.7833483773494,291.71657018538735,291.71657018538735,-6.919997178866269,-6.919997178866269,-6.919997178866269,-0.14714591089250204,-0.14714591089250204,-0.14714591089250204,-6.772851267973766,-6.772851267973766,-6.772851267973766,0.0,0.0,0.0,284.7965730065211
2016-01-28,291.70191114156296,281.85574664995886,287.83613605984476,291.70191114156296,291.70191114156296,-6.846933101238998,-6.846933101238998,-6.846933101238998,-0.03977502371542409,-0.03977502371542409,-0.03977502371542409,-6.8071580775235745,-6.8071580775235745,-6.8071580775235745,0.0,0.0,0.0,284.85497804032394
2016-01-29,291.68725209773856,282.0855771480565,287.9468465359832,291.68725209773856,291.68725209773856,-6.774037529606684,-6.774037529606684,-6.774037529606684,0.07190578096104548,0.07190578096104548,0.07190578096104548,-6.845943310567729,-6.845943310567729,-6.845943310567729,0.0,0.0,0.0,284.9132145681319
2016-01-30,291.67259305391417,281.6868131738478,287.7985498746152,291.67259305391417,291.67259305391417,-6.797176896535372,-6.797176896535372,-6.797176896535372,0.09040240619853443,0.09040240619853443,0.09040240619853443,-6.887579302733907,-6.887579302733907,-6.887579302733907,0.0,0.0,0.0,284.8754161573788
2016-01-31,291.65793401008983,281.75838286412466,287.7375849713896,291.65793401008983,291.65793401008983,-6.803710273094734,-6.803710273094734,-6.803710273094734,0.12661403692305434,0.12661403692305434,0.12661403692305434,-6.930324310017788,-6.930324310017788,-6.930324310017788,0.0,0.0,0.0,284.8542237369951
2016-02-01,291.64327496626544,281.77702261842524,287.4134377881895,291.64327496626544,291.64327496626544,-6.9431789482540065,-6.9431789482540065,-6.9431789482540065,0.029189738173887158,0.029189738173887158,0.029189738173887158,-6.972368686427893,-6.972368686427893,-6.972368686427893,0.0,0.0,0.0,284.70009601801144
2016-02-02,291.62861592244104,281.66585443593385,287.4685117640835,291.62861592244104,291.62861592244104,-7.14307431310227,-7.14307431310227,-7.14307431310227,-0.13119102764860655,-0.13119102764860655,-0.13119102764860655,-7.0118832854536635,-7.0118832854536635,-7.0118832854536635,0.0,0.0,0.0,284.4855416093388
2016-02-03,291.61395687861665,281.57267603117987,287.15376530580437,291.61395687861665,291.61395687861665,-7.1942146643634395,-7.1942146643634395,-7.1942146643634395,-0.14714591089249293,-0.14714591089249293,-0.14714591089249293,-7.0470687534709455,-7.0470687534709455,-7.0470687534709455,0.0,0.0,0.0,284.41974221425323
2016-02-04,291.59929783479225,281.48728548211665,287.46909532312316,291.59929783479225,291.59929783479225,-7.115979372653947,-7.115979372653947,-7.115979372653947,-0.03977502371533538,-0.03977502371533538,-0.03977502371533538,-7.076204348938612,-7.076204348938612,-7.076204348938612,0.0,0.0,0.0,284.4833184621383
2016-02-05,291.5846387909679,281.7990639189081,287.5029968550648,291.5846387909679,291.5846387909679,-7.02578914463566,-7.02578914463566,-7.02578914463566,0.07190578096087766,0.07190578096087766,0.07190578096087766,-7.097694925596538,-7.097694925596538,-7.097694925596538,0.0,0.0,0.0,284.55884964633225
2016-02-06,291.5699797471435,281.65470142639936,287.4246337028109,291.5699797471435,291.5699797471435,-7.019712354752193,-7.019712354752193,-7.019712354752193,0.09040240619856754,0.09040240619856754,0.09040240619856754,-7.1101147609507604,-7.1101147609507604,-7.1101147609507604,0.0,0.0,0.0,284.55026739239133
2016-02-07,291.5553207033191,281.69582634274695,287.47150842350993,291.5553207033191,291.5553207033191,-6.985632955167106,-6.985632955167106,-6.985632955167106,0.1266140369230858,0.1266140369230858,0.1266140369230858,-7.112246992090192,-7.112246992090192,-7.112246992090192,0.0,0.0,0.0,284.56968774815203
2016-02-08,291.54066165949473,281.7237798199455,287.5420261623827,291.54066165949473,291.54066165949473,-7.073927799044229,-7.073927799044229,-7.073927799044229,0.029189738173789823,0.029189738173789823,0.029189738173789823,-7.1031175372180195,-7.1031175372180195,-7.1031175372180195,0.0,0.0,0.0,284.4667338604505
2016-02-09,291.52600261567034,281.25925211732846,287.2487236033695,291.52600261567034,291.52600261567034,-7.21321355769754,-7.21321355769754,-7.21321355769754,-0.1311910276486398,-0.1311910276486398,-0.1311910276486398,-7.082022530048901,-7.082022530048901,-7.082022530048901,0.0,0.0,0.0,284.3127890579728
2016-02-10,291.51134357184594,281.38725467117285,287.1812158368751,291.51134357184594,291.51134357184594,-7.195694382219911,-7.195694382219911,-7.195694382219911,-0.14714591089257692,-0.14714591089257692,-0.14714591089257692,-7.048548471327334,-7.048548471327334,-7.048548471327334,0.0,0.0,0.0,284.315649189626
2016-02-11,291.49668452802155,281.46981196178075,287.2237991336045,291.49668452802155,291.49668452802155,-7.0423595259644545,-7.0423595259644545,-7.0423595259644545,-0.0397750237155128,-0.0397750237155128,-0.0397750237155128,-7.002584502248942,-7.002584502248942,-7.002584502248942,0.0,0.0,0.0,284.4543250020571
2016-02-12,291.48202548419715,281.66441522373793,287.34305915270755,291.48202548419715,291.48202548419715,-6.872420641932187,-6.872420641932187,-6.872420641932187,0.0719057809609142,0.0719057809609142,0.0719057809609142,-6.944326422893101,-6.944326422893101,-6.944326422893101,0.0,0.0,0.0,284.60960484226496
2016-02-13,291.46736644037276,281.8715425687421,287.6362783951076,291.46736644037276,291.46736644037276,-6.783869902560349,-6.783869902560349,-6.783869902560349,0.09040240619860067,0.09040240619860067,0.09040240619860067,-6.8742723087589495,-6.8742723087589495,-6.8742723087589495,0.0,0.0,0.0,284.6834965378124
2016-02-14,291.45270739654836,281.9485847649043,287.6192421398347,291.45270739654836,291.45270739654836,-6.666595776701685,-6.666595776701685,-6.666595776701685,0.12661403692311723,0.12661403692311723,0.12661403692311723,-6.793209813624802,-6.793209813624802,-6.793209813624802,0.0,0.0,0.0,284.7861116198467
2016-02-15,291.438048352724,282.0873268097846,287.64829814012325,291.438048352724,291.438048352724,-6.673005742370481,-6.673005742370481,-6.673005742370481,0.02918973817369249,0.02918973817369249,0.02918973817369249,-6.702195480544174,-6.702195480544174,-6.702195480544174,0.0,0.0,0.0,284.76504261035353
2016-02-16,291.42338930889963,281.7480255764404,287.63739008271614,291.42338930889963,291.42338930889963,-6.733717635846637,-6.733717635846637,-6.733717635846637,-0.1311910276485721,-0.1311910276485721,-0.1311910276485721,-6.6025266081980645,-6.6025266081980645,-6.6025266081980645,0.0,0.0,0.0,284.689671673053
2016-02-17,291.40873026507523,281.76026605943656,287.8710786584301,291.40873026507523,291.40873026507523,-6.6428523414665674,-6.6428523414665674,-6.6428523414665674,-0.14714591089250748,-0.14714591089250748,-0.14714591089250748,-6.49570643057406,-6.49570643057406,-6.49570643057406,0.0,0.0,0.0,284.7658779236087
2016-02-18,291.39407122125084,282.0411897107863,287.8594252632812,291.39407122125084,291.39407122125084,-6.4231785817222695,-6.4231785817222695,-6.4231785817222695,-0.03977502371538922,-0.03977502371538922,-0.03977502371538922,-6.383403558006881,-6.383403558006881,-6.383403558006881,0.0,0.0,0.0,284.9708926395286
2016-02-19,291.3794121774265,282.14144156333083,288.2468912052337,291.3794121774265,291.3794121774265,-6.1955010105288135,-6.1955010105288135,-6.1955010105288135,0.07190578096095324,0.07190578096095324,0.07190578096095324,-6.2674067914897655,-6.2674067914897655,-6.2674067914897655,0.0,0.0,0.0,285.1839111668977
2016-02-20,291.3647531336021,282.4692474535623,288.156145990951,291.3647531336021,291.3647531336021,-6.059174148921744,-6.059174148921744,-6.059174148921744,0.09040240619860335,0.09040240619860335,0.09040240619860335,-6.149576555120347,-6.149576555120347,-6.149576555120347,0.0,0.0,0.0,285.3055789846804
2016-02-21,291.3500940897777,282.41745776449716,288.36925452598035,291.3500940897777,291.3500940897777,-5.905180252773251,-5.905180252773251,-5.905180252773251,0.1266140369231266,0.1266140369231266,0.1266140369231266,-6.031794289696378,-6.031794289696378,-6.031794289696378,0.0,0.0,0.0,285.44491383700444
2016-02-22,291.3354350459533,282.519783690305,288.5210503292033,291.3354350459533,291.3354350459533,-5.886721472735579,-5.886721472735579,-5.886721472735579,0.029189738174222473,0.029189738174222473,0.029189738174222473,-5.915911210909801,-5.915911210909801,-5.915911210909801,0.0,0.0,0.0,285.44871357321773
2016-02-23,291.3207760021289,282.3902696618818,288.24863357677,291.3207760021289,291.3207760021289,-5.934888884173697,-5.934888884173697,-5.934888884173697,-0.13119102764860538,-0.13119102764860538,-0.13119102764860538,-5.803697856525093,-5.803697856525093,-5.803697856525093,0.0,0.0,0.0,285.38588711795524
2016-02-24,291.30611695830453,282.6722280806926,288.38517027746565,291.30611695830453,291.30611695830453,-5.843941738514727,-5.843941738514727,-5.843941738514727,-0.147145910892438,-0.147145910892438,-0.147145910892438,-5.69679582762229,-5.69679582762229,-5.69679582762229,0.0,0.0,0.0,285.4621752197898
2016-02-25,291.29083451140167,282.59413391776485,288.7227245631473,291.29083451140167,291.29083451140167,-5.636448093630701,-5.636448093630701,-5.636448093630701,-0.03977502371526565,-0.03977502371526565,-0.03977502371526565,-5.596673069915437,-5.596673069915437,-5.596673069915437,0.0,0.0,0.0,285.654386417771
2016-02-26,291.2755520644988,282.9410770384435,288.8010805466538,291.2755520644988,291.2755520644988,-5.432678162955223,-5.432678162955223,-5.432678162955223,0.07190578096088387,0.07190578096088387,0.07190578096088387,-5.5045839439161055,-5.5045839439161055,-5.5045839439161055,0.0,0.0,0.0,285.8428739015436
2016-02-27,291.26026961759595,282.93204267883544,288.90355529192834,291.26026961759595,291.26026961759595,-5.331132793761713,-5.331132793761713,-5.331132793761713,0.09040240619859476,0.09040240619859476,0.09040240619859476,-5.421535199960307,-5.421535199960307,-5.421535199960307,0.0,0.0,0.0,285.92913682383426
2016-02-28,291.24498717069315,283.19066302673707,288.8388428889267,291.24498717069315,291.24498717069315,-5.221644772670088,-5.221644772670088,-5.221644772670088,0.12661403692310078,0.12661403692310078,0.12661403692310078,-5.3482588095931884,-5.3482588095931884,-5.3482588095931884,0.0,0.0,0.0,286.0233423980231
2016-02-29,291.2297047237903,283.11132701663865,288.93063554429693,291.2297047237903,291.2297047237903,-5.256002674921531,-5.256002674921531,-5.256002674921531,0.029189738174125145,0.029189738174125145,0.029189738174125145,-5.285192413095656,-5.285192413095656,-5.285192413095656,0.0,0.0,0.0,285.97370204886874
2016-03-01,291.21442227688743,282.83797191608676,288.7758319168623,291.21442227688743,291.21442227688743,-5.363658957136141,-5.363658957136141,-5.363658957136141,-0.13119102764871252,-0.13119102764871252,-0.13119102764871252,-5.23246792948743,-5.23246792948743,-5.23246792948743,0.0,0.0,0.0,285.8507633197513
2016-03-02,291.1991398299846,282.9515766656558,288.7803699331383,291.1991398299846,291.1991398299846,-5.337054557055727,-5.337054557055727,-5.337054557055727,-0.14714591089242893,-0.14714591089242893,-0.14714591089242893,-5.189908646163298,-5.189908646163298,-5.189908646163298,0.0,0.0,0.0,285.8620852729288
2016-03-03,291.1838573830818,282.94235474636565,288.87656533465986,291.1838573830818,291.1838573830818,-5.196809890635332,-5.196809890635332,-5.196809890635332,-0.03977502371574406,-0.03977502371574406,-0.03977502371574406,-5.157034866919588,-5.157034866919588,-5.157034866919588,0.0,0.0,0.0,285.98704749244644
2016-03-04,291.1685749361789,283.13143623442465,289.00028319914736,291.1685749361789,291.1685749361789,-5.061172175335439,-5.061172175335439,-5.061172175335439,0.0719057809609229,0.0719057809609229,0.0719057809609229,-5.133077956296361,-5.133077956296361,-5.133077956296361,0.0,0.0,0.0,286.10740276084346
2016-03-05,291.15329248927605,283.31286819413583,289.12804745187714,291.15329248927605,291.15329248927605,-5.026599975531066,-5.026599975531066,-5.026599975531066,0.09040240619859748,0.09040240619859748,0.09040240619859748,-5.117002381729663,-5.117002381729663,-5.117002381729663,0.0,0.0,0.0,286.126692513745
2016-03-06,291.1380100423732,283.28666469252533,289.09867252022553,291.1380100423732,291.1380100423732,-4.980921092798551,-4.980921092798551,-4.980921092798551,0.126614036923075,0.126614036923075,0.126614036923075,-5.107535129721627,-5.107535129721627,-5.107535129721627,0.0,0.0,0.0,286.15708894957464
2016-03-07,291.12272759547034,283.0301672512671,288.99496503858364,291.12272759547034,291.12272759547034,-5.074011926359339,-5.074011926359339,-5.074011926359339,0.0291897381740278,0.0291897381740278,0.0291897381740278,-5.103201664533366,-5.103201664533366,-5.103201664533366,0.0,0.0,0.0,286.048715669111
2016-03-08,291.10744514856754,282.9870281950445,288.7463108496375,291.10744514856754,291.10744514856754,-5.233558441349055,-5.233558441349055,-5.233558441349055,-0.131191027648497,-0.131191027648497,-0.131191027648497,-5.1023674137005575,-5.1023674137005575,-5.1023674137005575,0.0,0.0,0.0,285.8738867072185
2016-03-09,291.0921627016647,283.10053562906415,288.885164808319,291.0921627016647,291.0921627016647,-5.2504295201208135,-5.2504295201208135,-5.2504295201208135,-0.14714591089245252,-0.14714591089245252,-0.14714591089245252,-5.10328360922836,-5.10328360922836,-5.10328360922836,0.0,0.0,0.0,285.8417331815439
2016-03-10,291.0768802547618,282.98988536284253,288.7755299730816,291.0768802547618,291.0768802547618,-5.143911214826614,-5.143911214826614,-5.143911214826614,-0.03977502371569024,-0.03977502371569024,-0.03977502371569024,-5.104136191110925,-5.104136191110925,-5.104136191110925,0.0,0.0,0.0,285.9329690399352
2016-03-11,291.06159780785896,283.20129440518895,288.9078907780583,291.06159780785896,291.06159780785896,-5.0311906133588336,-5.0311906133588336,-5.0311906133588336,0.0719057809609619,0.0719057809609619,0.0719057809609619,-5.103096394319797,-5.103096394319797,-5.103096394319797,0.0,0.0,0.0,286.0304071945001
2016-03-12,291.04631536095616,283.1428028280993,289.0894233057133,291.04631536095616,291.04631536095616,-5.007969187857667,-5.007969187857667,-5.007969187857667,0.09040240619863057,0.09040240619863057,0.09040240619863057,-5.098371594056298,-5.098371594056298,-5.098371594056298,0.0,0.0,0.0,286.0383461730985
2016-03-13,291.0310329140533,283.067753232231,289.0009425854956,291.0310329140533,291.0310329140533,-4.961640941319387,-4.961640941319387,-4.961640941319387,0.12661403692310647,0.12661403692310647,0.12661403692310647,-5.088254978242492,-5.088254978242492,-5.088254978242492,0.0,0.0,0.0,286.0693919727339
2016-03-14,291.0157504671505,283.2622711279655,289.09419299635147,291.0157504671505,291.0157504671505,-5.0419829128763975,-5.0419829128763975,-5.0419829128763975,0.029189738174171333,0.029189738174171333,0.029189738174171333,-5.07117265105057,-5.07117265105057,-5.07117265105057,0.0,0.0,0.0,285.9737675542741
2016-03-15,291.00046802024764,282.81287691577603,288.7663328511435,291.00046802024764,291.00046802024764,-5.176917873445623,-5.176917873445623,-5.176917873445623,-0.13119102764860419,-0.13119102764860419,-0.13119102764860419,-5.04572684579702,-5.04572684579702,-5.04572684579702,0.0,0.0,0.0,285.823550146802
2016-03-16,290.9851855733448,282.95336176238635,288.909151038815,290.9851855733448,290.9851855733448,-5.157879948481279,-5.157879948481279,-5.157879948481279,-0.14714591089244344,-0.14714591089244344,-0.14714591089244344,-5.010734037588835,-5.010734037588835,-5.010734037588835,0.0,0.0,0.0,285.8273056248635
2016-03-17,290.9699031264419,282.7874500105324,288.73846546098554,290.9699031264419,290.9699031264419,-5.005031916252003,-5.005031916252003,-5.005031916252003,-0.03977502371556666,-0.03977502371556666,-0.03977502371556666,-4.965256892536437,-4.965256892536437,-4.965256892536437,0.0,0.0,0.0,285.9648712101899
2016-03-18,290.95462067953906,283.33928855034566,289.03839839310695,290.95462067953906,290.95462067953906,-4.836723385962692,-4.836723385962692,-4.836723385962692,0.0719057809610009,0.0719057809610009,0.0719057809610009,-4.908629166923694,-4.908629166923694,-4.908629166923694,0.0,0.0,0.0,286.1178972935764
2016-03-19,290.93933823263626,283.2552881326128,288.8756822856621,290.93933823263626,290.93933823263626,-4.750070465198961,-4.750070465198961,-4.750070465198961,0.09040240619856116,0.09040240619856116,0.09040240619856116,-4.840472871397523,-4.840472871397523,-4.840472871397523,0.0,0.0,0.0,286.1892677674373
2016-03-20,290.9240557857334,283.3578432939593,289.2930212226673,290.9240557857334,290.9240557857334,-4.6340931993351715,-4.6340931993351715,-4.6340931993351715,0.1266140369230937,0.1266140369230937,0.1266140369230937,-4.760707236258265,-4.760707236258265,-4.760707236258265,0.0,0.0,0.0,286.28996258639825
2016-03-21,290.90877333883054,283.3598833817676,289.15716640551364,290.90877333883054,290.90877333883054,-4.640359509761887,-4.640359509761887,-4.640359509761887,0.029189738174146794,0.029189738174146794,0.029189738174146794,-4.669549247936034,-4.669549247936034,-4.669549247936034,0.0,0.0,0.0,286.26841382906866
2016-03-22,290.8934908919277,283.3471092710537,289.09358274084013,290.8934908919277,290.8934908919277,-4.698696794690001,-4.698696794690001,-4.698696794690001,-0.13119102764871132,-0.13119102764871132,-0.13119102764871132,-4.56750576704129,-4.56750576704129,-4.56750576704129,0.0,0.0,0.0,286.19479409723766
2016-03-23,290.8782084450249,283.51310116384377,289.222738277962,290.8782084450249,290.8782084450249,-4.602503388994425,-4.602503388994425,-4.602503388994425,-0.14714591089237392,-0.14714591089237392,-0.14714591089237392,-4.455357478102051,-4.455357478102051,-4.455357478102051,0.0,0.0,0.0,286.27570505603046
2016-03-24,290.862925998122,283.7026728245652,289.29833072944746,290.862925998122,290.862925998122,-4.373910177101642,-4.373910177101642,-4.373910177101642,-0.0397750237157092,-0.0397750237157092,-0.0397750237157092,-4.334135153385933,-4.334135153385933,-4.334135153385933,0.0,0.0,0.0,286.48901582102036
2016-03-25,290.84764355121916,283.7585335519231,289.6277996859918,290.84764355121916,290.84764355121916,-4.1331831504099,-4.1331831504099,-4.1331831504099,0.07190578096093159,0.07190578096093159,0.07190578096093159,-4.205088931370833,-4.205088931370833,-4.205088931370833,0.0,0.0,0.0,286.7144604008093
2016-03-26,290.8323611043163,283.88649317215715,289.42974607889886,290.8323611043163,290.8323611043163,-3.9792491020929632,-3.9792491020929632,-3.9792491020929632,0.0904024061985943,0.0904024061985943,0.0904024061985943,-4.0696515082915585,-4.0696515082915585,-4.0696515082915585,0.0,0.0,0.0,286.8531120022233
2016-03-27,290.8170786574135,284.13743378216924,289.77104323709887,290.8170786574135,290.8170786574135,-3.802782276123376,-3.802782276123376,-3.802782276123376,0.12661403692312517,0.12661403692312517,0.12661403692312517,-3.9293963130465017,-3.9293963130465017,-3.9293963130465017,0.0,0.0,0.0,287.01429638129014
2016-03-28,290.80179621051064,284.20391270693636,289.9135250248866,290.80179621051064,290.80179621051064,-3.7568021385337613,-3.7568021385337613,-3.7568021385337613,0.029189738173976673,0.029189738173976673,0.029189738173976673,-3.785991876707738,-3.785991876707738,-3.785991876707738,0.0,0.0,0.0,287.0449940719769
2016-03-29,290.7865137636078,284.33183833020934,289.94548875701685,290.7865137636078,290.7865137636078,-3.772344741591079,-3.772344741591079,-3.772344741591079,-0.1311910276488185,-0.1311910276488185,-0.1311910276488185,-3.6411537139422614,-3.6411537139422614,-3.6411537139422614,0.0,0.0,0.0,287.0141690220167
2016-03-30,290.7712313167049,284.20840017555395,289.91130327613945,290.7712313167049,290.7712313167049,-3.6437410126800382,-3.6437410126800382,-3.6437410126800382,-0.14714591089251827,-0.14714591089251827,-0.14714591089251827,-3.49659510178752,-3.49659510178752,-3.49659510178752,0.0,0.0,0.0,287.1274903040249
2016-03-31,290.75594886980207,284.52878958761744,290.4443736281584,290.75594886980207,290.75594886980207,-3.393753193231438,-3.393753193231438,-3.393753193231438,-0.0397750237156205,-0.0397750237156205,-0.0397750237156205,-3.353978169515817,-3.353978169515817,-3.353978169515817,0.0,0.0,0.0,287.36219567657065
2016-04-01,290.74066642289927,284.6574018306803,290.720052961207,290.74066642289927,290.74066642289927,-3.142960920061204,-3.142960920061204,-3.142960920061204,0.07190578096097307,0.07190578096097307,0.07190578096097307,-3.2148667010221774,-3.2148667010221774,-3.2148667010221774,0.0,0.0,0.0,287.59770550283804
2016-04-02,290.7253839759964,284.90206056840776,290.68323764366545,290.7253839759964,290.7253839759964,-2.9902795924451633,-2.9902795924451633,-2.9902795924451633,0.09040240619862741,0.09040240619862741,0.09040240619862741,-3.080681998643791,-3.080681998643791,-3.080681998643791,0.0,0.0,0.0,287.73510438355123
2016-04-03,290.71010152909355,284.8643982316737,290.9541722740986,290.71010152909355,290.71010152909355,-2.8260490292054055,-2.8260490292054055,-2.8260490292054055,0.12661403692304207,0.12661403692304207,0.12661403692304207,-2.952663066128448,-2.952663066128448,-2.952663066128448,0.0,0.0,0.0,287.8840524998881
2016-04-04,290.6948190821907,284.8113130765799,290.6490212416189,290.6948190821907,290.6948190821907,-2.8026425031312834,-2.8026425031312834,-2.8026425031312834,0.029189738174120208,0.029189738174120208,0.029189738174120208,-2.8318322413054045,-2.8318322413054045,-2.8318322413054045,0.0,0.0,0.0,287.8921765790594
2016-04-05,290.6795366352879,284.858546792066,290.7737494169573,290.6795366352879,290.6795366352879,-2.8501582771830973,-2.8501582771830973,-2.8501582771830973,-0.131191027648603,-0.131191027648603,-0.131191027648603,-2.718967249534495,-2.718967249534495,-2.718967249534495,0.0,0.0,0.0,287.8293783581048
2016-04-06,290.66425418838503,285.1634481729495,290.7676136891368,290.66425418838503,290.66425418838503,-2.7617263727508594,-2.7617263727508594,-2.7617263727508594,-0.14714591089254192,-0.14714591089254192,-0.14714591089254192,-2.6145804618583175,-2.6145804618583175,-2.6145804618583175,0.0,0.0,0.0,287.9025278156342
2016-04-07,290.6489717414822,285.29693977220376,291.23195914107345,290.6489717414822,290.6489717414822,-2.558680956112899,-2.558680956112899,-2.558680956112899,-0.03977502371549692,-0.03977502371549692,-0.03977502371549692,-2.5189059323974017,-2.5189059323974017,-2.5189059323974017,0.0,0.0,0.0,288.09029078536935
2016-04-08,290.63368929457937,285.4291879086178,291.3062555096532,290.63368929457937,290.63368929457937,-2.359988782963732,-2.359988782963732,-2.359988782963732,0.07190578096100961,0.07190578096100961,0.07190578096100961,-2.4318945639247413,-2.4318945639247413,-2.4318945639247413,0.0,0.0,0.0,288.27370051161563
2016-04-09,290.6184068476765,285.61979605082377,291.1764330107626,290.6184068476765,290.6184068476765,-2.2628151090874047,-2.2628151090874047,-2.2628151090874047,0.09040240619866054,0.09040240619866054,0.09040240619866054,-2.3532175152860653,-2.3532175152860653,-2.3532175152860653,0.0,0.0,0.0,288.3555917385891
2016-04-10,290.60312440077365,285.31116190593457,291.33454079413536,290.60312440077365,290.60312440077365,-2.155663689226855,-2.155663689226855,-2.155663689226855,0.12661403692310874,0.12661403692310874,0.12661403692310874,-2.282277726149964,-2.282277726149964,-2.282277726149964,0.0,0.0,0.0,288.4474607115468
2016-04-11,290.5878419538708,285.4286089912605,291.2460868419052,290.5878419538708,290.5878419538708,-2.1890394622059137,-2.1890394622059137,-2.1890394622059137,0.02918973817402287,0.02918973817402287,0.02918973817402287,-2.2182292003799366,-2.2182292003799366,-2.2182292003799366,0.0,0.0,0.0,288.39880249166487
2016-04-12,290.5725594938513,285.2405374545399,291.219991711755,290.5725594938513,290.5725594938513,-2.291194493484013,-2.291194493484013,-2.291194493484013,-0.13119102764878404,-0.13119102764878404,-0.13119102764878404,-2.1600034658352287,-2.1600034658352287,-2.1600034658352287,0.0,0.0,0.0,288.2813650003673
